Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
152,Camarillo,Central Coast Valleys,1/10/2018,0600,010,0.00, ,0.00, ,0, ,1.1, ,8.4, ,99, ,8.3, ,1.3, ,11, ,11.4, 
152,Camarillo,Central Coast Valleys,1/10/2018,0700,010,0.00, ,0.00, ,0, ,1.0, ,7.7, ,99, ,7.5, ,0.6, ,17, ,11.2, 
152,Camarillo,Central Coast Valleys,1/10/2018,0800,010,0.00, ,0.00, ,17, ,1.0, ,7.7, ,99, ,7.6, ,1.0, ,30, ,11.0, 
152,Camarillo,Central Coast Valleys,1/10/2018,0900,010,0.04, ,0.00, ,158, ,1.2, ,9.6, ,96, ,9.1, ,1.7, ,37, ,10.8, 
152,Camarillo,Central Coast Valleys,1/10/2018,1000,010,0.16, ,0.00, ,358, ,1.3, ,13.7, ,81, ,10.6, ,0.8, ,34, ,10.5, 
152,Camarillo,Central Coast Valleys,1/10/2018,1100,010,0.19, ,0.00, ,379, ,1.3, ,15.4, ,75, ,11.0, ,1.0, ,350, ,11.4, 
152,Camarillo,Central Coast Valleys,1/10/2018,1200,010,0.27, ,0.00, ,501, ,1.3, ,16.5, ,71, ,11.3, ,1.2, ,163, ,12.2, 
152,Camarillo,Central Coast Valleys,1/10/2018,1300,010,0.29, ,0.00, ,507, ,1.4, ,17.2, ,72, ,12.0, ,2.0, ,201, ,13.2, 
152,Camarillo,Central Coast Valleys,1/10/2018,1400,010,0.25, ,0.00, ,446, ,1.4, ,17.2, ,72, ,12.2, ,2.3, ,220, ,14.1, 
152,Camarillo,Central Coast Valleys,1/10/2018,1500,010,0.17, ,0.00, ,328, ,1.4, ,16.8, ,72, ,11.7, ,2.3, ,213, ,14.8, 
152,Camarillo,Central Coast Valleys,1/10/2018,1600,010,0.08, ,0.00, ,175, ,1.3, ,16.7, ,69, ,10.9, ,1.8, ,221, ,15.1, 
152,Camarillo,Central Coast Valleys,1/10/2018,1700,010,0.03, ,0.00, ,25, ,1.2, ,16.1, ,67, ,9.9, ,1.1, ,199, ,15.2, 
152,Camarillo,Central Coast Valleys,1/10/2018,1800,010,0.00, ,0.00, ,1, ,1.3, ,14.3, ,78, ,10.5, ,0.7, ,141, ,15.0, 
152,Camarillo,Central Coast Valleys,1/10/2018,1900,010,0.00, ,0.00, ,0, ,1.3, ,12.3, ,89, ,10.5, ,0.6, ,30, ,14.5, 
152,Camarillo,Central Coast Valleys,1/10/2018,2000,010,0.00, ,0.00, ,0, ,1.2, ,11.4, ,92, ,10.2, ,0.8, ,35, ,14.1, 
152,Camarillo,Central Coast Valleys,1/10/2018,2100,010,0.00, ,0.00, ,0, ,1.2, ,11.3, ,92, ,10.1, ,1.2, ,36, ,13.7, 
152,Camarillo,Central Coast Valleys,1/10/2018,2200,010,0.00, ,0.00, ,0, ,1.2, ,11.4, ,88, ,9.5, ,1.2, ,18, ,13.3, 
152,Camarillo,Central Coast Valleys,1/10/2018,2300,010,0.00, ,0.00, ,0, ,1.2, ,11.3, ,86, ,9.0, ,1.2, ,16, ,13.0, 
152,Camarillo,Central Coast Valleys,1/10/2018,2400,010,0.00, ,0.00, ,0, ,1.1, ,9.6, ,91, ,8.2, ,0.6, ,23, ,12.7, 
152,Camarillo,Central Coast Valleys,1/11/2018,0100,011,0.00, ,0.00, ,0, ,1.0, ,8.1, ,96, ,7.5, ,0.5, ,23, ,12.4, 
152,Camarillo,Central Coast Valleys,1/11/2018,0200,011,0.00, ,0.00, ,0, ,1.0, ,7.9, ,97, ,7.5, ,0.8, ,16, ,12.0, 
152,Camarillo,Central Coast Valleys,1/11/2018,0300,011,0.00, ,0.00, ,0, ,1.0, ,8.0, ,97, ,7.5, ,1.1, ,33, ,11.7, 
152,Camarillo,Central Coast Valleys,1/11/2018,0400,011,0.00, ,0.00, ,0, ,1.0, ,7.8, ,96, ,7.1, ,0.9, ,19, ,11.5, 
152,Camarillo,Central Coast Valleys,1/11/2018,0500,011,0.00, ,0.00, ,0, ,1.0, ,7.4, ,96, ,6.8, ,0.8, ,15, ,11.2, 
152,Camarillo,Central Coast Valleys,1/11/2018,0600,011,0.00, ,0.00, ,0, ,1.0, ,7.1, ,97, ,6.6, ,1.0, ,32, ,11.0, 
152,Camarillo,Central Coast Valleys,1/11/2018,0700,011,0.00, ,0.00, ,0, ,1.0, ,7.6, ,95, ,6.8, ,1.8, ,26, ,10.8, 
152,Camarillo,Central Coast Valleys,1/11/2018,0800,011,0.00, ,0.00, ,16, ,1.0, ,8.3, ,92, ,7.1, ,1.8, ,22, ,10.6, 
152,Camarillo,Central Coast Valleys,1/11/2018,0900,011,0.05, ,0.00, ,161, ,1.1, ,10.7, ,85, ,8.3, ,0.8, ,66, ,10.5, 
152,Camarillo,Central Coast Valleys,1/11/2018,1000,011,0.16, ,0.00, ,349, ,1.2, ,13.5, ,76, ,9.4, ,1.2, ,57, ,10.6, 
152,Camarillo,Central Coast Valleys,1/11/2018,1100,011,0.24, ,0.00, ,454, ,1.2, ,16.4, ,67, ,10.2, ,1.0, ,65, ,11.1, 
152,Camarillo,Central Coast Valleys,1/11/2018,1200,011,0.29, ,0.00, ,511, ,1.3, ,18.1, ,62, ,10.6, ,1.2, ,202, ,12.0, 
152,Camarillo,Central Coast Valleys,1/11/2018,1300,011,0.30, ,0.00, ,504, ,1.4, ,17.9, ,68, ,12.0, ,3.0, ,201, ,13.1, 
152,Camarillo,Central Coast Valleys,1/11/2018,1400,011,0.26, ,0.00, ,445, ,1.5, ,17.6, ,73, ,12.6, ,2.8, ,198, ,13.9, 
152,Camarillo,Central Coast Valleys,1/11/2018,1500,011,0.18, ,0.00, ,344, ,1.5, ,17.8, ,73, ,12.9, ,2.0, ,194, ,14.5, 
152,Camarillo,Central Coast Valleys,1/11/2018,1600,011,0.09, ,0.00, ,186, ,1.5, ,18.0, ,72, ,12.8, ,1.5, ,198, ,15.0, 
152,Camarillo,Central Coast Valleys,1/11/2018,1700,011,0.02, ,0.00, ,23, ,1.5, ,16.9, ,77, ,12.9, ,1.7, ,189, ,15.2, 
152,Camarillo,Central Coast Valleys,1/11/2018,1800,011,0.00, ,0.00, ,1, ,1.5, ,15.2, ,85, ,12.8, ,0.8, ,204, ,15.0, 
152,Camarillo,Central Coast Valleys,1/11/2018,1900,011,0.00, ,0.00, ,0, ,1.4, ,13.3, ,92, ,12.0, ,0.5, ,36, ,14.6, 
152,Camarillo,Central Coast Valleys,1/11/2018,2000,011,0.00, ,0.00, ,0, ,1.3, ,11.7, ,96, ,11.1, ,0.5, ,18, ,14.1, 
152,Camarillo,Central Coast Valleys,1/11/2018,2100,011,0.00, ,0.00, ,0, ,1.3, ,11.2, ,97, ,10.8, ,0.8, ,18, ,13.7, 
152,Camarillo,Central Coast Valleys,1/11/2018,2200,011,0.00, ,0.00, ,0, ,1.2, ,10.4, ,98, ,10.0, ,0.5, ,54, ,13.3, 
152,Camarillo,Central Coast Valleys,1/11/2018,2300,011,0.00, ,0.00, ,0, ,1.2, ,9.3, ,98, ,9.1, ,0.5, ,350, ,12.9, 
152,Camarillo,Central Coast Valleys,1/11/2018,2400,011,0.00, ,0.00, ,0, ,1.1, ,8.5, ,99, ,8.3, ,0.4, ,23, ,12.6, 
152,Camarillo,Central Coast Valleys,1/12/2018,0100,012,0.00, ,0.00, ,0, ,1.1, ,8.4, ,99, ,8.3, ,0.5, ,2, ,12.2, 
152,Camarillo,Central Coast Valleys,1/12/2018,0200,012,0.00, ,0.00, ,0, ,1.1, ,8.2, ,99, ,8.0, ,0.5, ,2, ,11.9, 
152,Camarillo,Central Coast Valleys,1/12/2018,0300,012,0.00, ,0.00, ,0, ,1.1, ,8.3, ,99, ,8.2, ,0.7, ,36, ,11.7, 
152,Camarillo,Central Coast Valleys,1/12/2018,0400,012,0.00, ,0.00, ,0, ,1.1, ,8.9, ,97, ,8.4, ,0.8, ,19, ,11.4, 
152,Camarillo,Central Coast Valleys,1/12/2018,0500,012,0.00, ,0.00, ,0, ,1.1, ,8.2, ,97, ,7.9, ,0.8, ,18, ,11.2, 
152,Camarillo,Central Coast Valleys,1/12/2018,0600,012,0.00, ,0.10, ,0, ,1.1, ,8.7, ,95, ,7.9, ,0.9, ,22, ,11.0, 
152,Camarillo,Central Coast Valleys,1/12/2018,0700,012,0.00, ,0.00, ,1, ,1.0, ,8.8, ,92, ,7.6, ,1.2, ,27, ,10.8, 
152,Camarillo,Central Coast Valleys,1/12/2018,0800,012,0.00, ,0.00, ,20, ,1.0, ,9.2, ,89, ,7.6, ,1.1, ,30, ,10.7, 
152,Camarillo,Central Coast Valleys,1/12/2018,0900,012,0.06, ,0.00, ,165, ,1.1, ,11.3, ,82, ,8.4, ,1.5, ,32, ,10.6, 
152,Camarillo,Central Coast Valleys,1/12/2018,1000,012,0.18, ,0.00, ,367, ,1.2, ,15.6, ,70, ,10.1, ,1.0, ,56, ,10.7, 
152,Camarillo,Central Coast Valleys,1/12/2018,1100,012,0.25, ,0.00, ,455, ,1.3, ,18.7, ,61, ,11.1, ,1.1, ,178, ,11.3, 
152,Camarillo,Central Coast Valleys,1/12/2018,1200,012,0.31, ,0.00, ,507, ,1.3, ,20.4, ,56, ,11.4, ,1.3, ,187, ,12.2, 
152,Camarillo,Central Coast Valleys,1/12/2018,1300,012,0.34, ,0.00, ,519, ,1.3, ,21.5, ,52, ,11.2, ,2.0, ,201, ,13.3, 
152,Camarillo,Central Coast Valleys,1/12/2018,1400,012,0.29, ,0.00, ,442, ,1.5, ,21.3, ,59, ,12.9, ,2.5, ,202, ,14.3, 
152,Camarillo,Central Coast Valleys,1/12/2018,1500,012,0.23, ,0.00, ,366, ,1.4, ,21.2, ,54, ,11.7, ,2.3, ,194, ,15.0, 
152,Camarillo,Central Coast Valleys,1/12/2018,1600,012,0.11, ,0.00, ,194, ,1.2, ,21.6, ,48, ,10.1, ,1.2, ,172, ,15.5, 
152,Camarillo,Central Coast Valleys,1/12/2018,1700,012,0.03, ,0.00, ,21, ,1.3, ,20.0, ,54, ,10.5, ,0.5, ,12, ,15.7, 
152,Camarillo,Central Coast Valleys,1/12/2018,1800,012,0.00, ,0.00, ,1, ,1.3, ,16.1, ,73, ,11.3, ,0.7, ,19, ,15.4, 
152,Camarillo,Central Coast Valleys,1/12/2018,1900,012,0.01, ,0.00, ,0, ,1.2, ,16.2, ,63, ,9.2, ,1.5, ,36, ,14.9, 
152,Camarillo,Central Coast Valleys,1/12/2018,2000,012,0.10,Y,0.00, ,0, ,0.8, ,21.9,Y,32,Y,4.5,Y,3.3, ,41, ,14.5, 
152,Camarillo,Central Coast Valleys,1/12/2018,2100,012,0.09,Y,0.00, ,0, ,0.8, ,21.3,Y,33,Y,4.6,Y,3.2, ,53, ,14.1, 
152,Camarillo,Central Coast Valleys,1/12/2018,2200,012,0.07, ,0.00, ,0, ,0.9, ,20.9, ,37, ,5.6, ,2.3, ,40, ,13.8, 
152,Camarillo,Central Coast Valleys,1/12/2018,2300,012,0.08,Y,0.00, ,0, ,0.9, ,21.6,Y,35,Y,5.3,Y,2.6, ,45, ,13.5, 
152,Camarillo,Central Coast Valleys,1/12/2018,2400,012,0.09,Y,0.00, ,0, ,0.8, ,21.8,Y,32,Y,4.5,Y,3.0, ,36, ,13.3, 
152,Camarillo,Central Coast Valleys,1/13/2018,0100,013,0.10,Y,0.00, ,0, ,0.8, ,21.6,Y,31,Y,3.9,Y,3.0, ,39, ,13.2, 
152,Camarillo,Central Coast Valleys,1/13/2018,0200,013,0.11,Y,0.00, ,0, ,0.7, ,21.7,Y,29,Y,2.7,Y,3.3, ,43, ,13.1, 
152,Camarillo,Central Coast Valleys,1/13/2018,0300,013,0.11,Y,0.00, ,0, ,0.7, ,21.7,Y,27,Y,2.0,Y,3.3, ,43, ,12.9, 
152,Camarillo,Central Coast Valleys,1/13/2018,0400,013,0.12,Y,0.00, ,0, ,0.7, ,21.7,Y,26,Y,1.5,Y,3.5, ,47, ,12.8, 
152,Camarillo,Central Coast Valleys,1/13/2018,0500,013,0.11,Y,0.00, ,0, ,0.7, ,21.4,Y,27,Y,1.4,Y,3.2, ,46, ,12.6, 
152,Camarillo,Central Coast Valleys,1/13/2018,0600,013,0.11,Y,0.00, ,0, ,0.7, ,21.4,Y,26,Y,1.2,Y,3.4, ,51, ,12.5, 
152,Camarillo,Central Coast Valleys,1/13/2018,0700,013,0.12,Y,0.00, ,0, ,0.7, ,21.5,Y,26,Y,0.9,Y,3.6, ,49, ,12.4, 
152,Camarillo,Central Coast Valleys,1/13/2018,0800,013,0.13,Y,0.00, ,17, ,0.7, ,21.4,Y,26,Y,1.2,Y,3.7, ,51, ,12.3, 
152,Camarillo,Central Coast Valleys,1/13/2018,0900,013,0.20, ,0.00, ,171, ,0.7, ,22.2, ,26, ,1.6, ,3.8, ,42, ,12.2, 
152,Camarillo,Central Coast Valleys,1/13/2018,1000,013,0.33, ,0.00, ,352, ,0.7, ,23.5, ,23, ,1.4, ,4.2, ,37, ,12.3, 
152,Camarillo,Central Coast Valleys,1/13/2018,1100,013,0.44, ,0.00, ,488, ,0.7, ,25.0, ,21, ,1.1, ,4.3, ,35, ,12.7, 
152,Camarillo,Central Coast Valleys,1/13/2018,1200,013,0.49, ,0.00, ,534, ,0.7, ,26.0, ,20, ,1.1, ,4.3, ,35, ,13.3, 
152,Camarillo,Central Coast Valleys,1/13/2018,1300,013,0.51, ,0.00, ,538, ,0.6, ,26.5, ,18, ,0.5, ,4.4, ,31, ,14.1, 
152,Camarillo,Central Coast Valleys,1/13/2018,1400,013,0.48, ,0.00, ,480, ,0.6, ,26.7, ,17, ,-0.4, ,4.7, ,23, ,14.8, 
152,Camarillo,Central Coast Valleys,1/13/2018,1500,013,0.39, ,0.00, ,383, ,0.6, ,26.9, ,16, ,-0.9, ,4.3, ,20, ,15.3, 
152,Camarillo,Central Coast Valleys,1/13/2018,1600,013,0.25, ,0.00, ,212, ,0.6, ,26.1, ,17, ,-0.6, ,3.7, ,26, ,15.7, 
152,Camarillo,Central Coast Valleys,1/13/2018,1700,013,0.16, ,0.00, ,28, ,0.6, ,24.9, ,18, ,-1.3, ,3.5, ,35, ,15.8, 
152,Camarillo,Central Coast Valleys,1/13/2018,1800,013,0.12,Y,0.00, ,1, ,0.6, ,23.6,Y,19,Y,-1.4,Y,3.3, ,47, ,15.5, 
152,Camarillo,Central Coast Valleys,1/13/2018,1900,013,0.12,Y,0.00, ,0, ,0.5, ,23.2,Y,19,Y,-1.6,Y,3.3, ,41, ,15.1, 
152,Camarillo,Central Coast Valleys,1/13/2018,2000,013,0.11,Y,0.00, ,0, ,0.5, ,22.9,Y,20,Y,-1.5,Y,2.9, ,44, ,14.7, 
152,Camarillo,Central Coast Valleys,1/13/2018,2100,013,0.11,Y,0.00, ,0, ,0.5, ,22.9,Y,19,Y,-1.8,Y,2.8, ,42, ,14.4, 
152,Camarillo,Central Coast Valleys,1/13/2018,2200,013,0.11,Y,0.00, ,0, ,0.5, ,22.8,Y,20,Y,-1.5,Y,3.1, ,42, ,14.2, 
152,Camarillo,Central Coast Valleys,1/13/2018,2300,013,0.12,Y,0.00, ,0, ,0.6, ,22.5,Y,20,Y,-1.4,Y,3.3, ,43, ,13.9, 
152,Camarillo,Central Coast Valleys,1/13/2018,2400,013,0.12,Y,0.00, ,0, ,0.5, ,22.1,Y,20,Y,-1.9,Y,3.4, ,41, ,13.7, 
152,Camarillo,Central Coast Valleys,1/14/2018,0100,014,0.13,Y,0.00, ,0, ,0.5, ,22.0,Y,19,Y,-2.5,Y,3.4, ,48, ,13.6, 
152,Camarillo,Central Coast Valleys,1/14/2018,0200,014,0.14,Y,0.00, ,0, ,0.5, ,22.0,Y,19,Y,-2.6,Y,3.5, ,48, ,13.4, 
152,Camarillo,Central Coast Valleys,1/14/2018,0300,014,0.13,Y,0.00, ,0, ,0.5, ,21.6,Y,20,Y,-2.3,Y,3.5, ,49, ,13.2, 
152,Camarillo,Central Coast Valleys,1/14/2018,0400,014,0.12,Y,0.00, ,0, ,0.5, ,21.4,Y,20,Y,-2.2,Y,3.2, ,49, ,13.1, 
152,Camarillo,Central Coast Valleys,1/14/2018,0500,014,0.12,Y,0.00, ,0, ,0.5, ,21.5,Y,20,Y,-2.2,Y,3.2, ,46, ,13.0, 
152,Camarillo,Central Coast Valleys,1/14/2018,0600,014,0.13,Y,0.00, ,0, ,0.5, ,21.6,Y,20,Y,-2.3,Y,3.3, ,49, ,12.9, 
152,Camarillo,Central Coast Valleys,1/14/2018,0700,014,0.13,Y,0.00, ,0, ,0.5, ,21.5,Y,20,Y,-2.4,Y,3.2, ,49, ,12.8, 
152,Camarillo,Central Coast Valleys,1/14/2018,0800,014,0.14,Y,0.00, ,30, ,0.5, ,21.2,Y,21,Y,-1.9,Y,3.0, ,44, ,12.8, 
152,Camarillo,Central Coast Valleys,1/14/2018,0900,014,0.17, ,0.00, ,140, ,0.6, ,22.0, ,22, ,-0.9, ,3.2, ,40, ,12.7, 
152,Camarillo,Central Coast Valleys,1/14/2018,1000,014,0.29, ,0.00, ,310, ,0.6, ,23.2, ,21, ,0.0, ,3.4, ,23, ,12.9, 
152,Camarillo,Central Coast Valleys,1/14/2018,1100,014,0.43, ,0.00, ,487, ,0.6, ,25.0, ,19, ,0.1, ,3.8, ,23, ,13.2, 
152,Camarillo,Central Coast Valleys,1/14/2018,1200,014,0.40, ,0.00, ,448, ,0.6, ,26.1, ,18, ,0.3, ,3.3, ,42, ,14.0, 
152,Camarillo,Central Coast Valleys,1/14/2018,1300,014,0.45, ,0.00, ,517, ,0.6, ,26.8, ,18, ,0.6, ,3.1, ,51, ,14.7, 
152,Camarillo,Central Coast Valleys,1/14/2018,1400,014,0.41, ,0.00, ,503, ,0.6, ,27.4, ,18, ,0.6, ,2.8, ,56, ,15.5, 
152,Camarillo,Central Coast Valleys,1/14/2018,1500,014,0.29, ,0.00, ,374, ,0.7, ,27.7, ,18, ,1.0, ,1.8, ,36, ,16.4, 
152,Camarillo,Central Coast Valleys,1/14/2018,1600,014,0.18, ,0.00, ,216, ,0.9, ,25.2, ,27, ,5.0, ,2.3, ,247, ,17.0, 
152,Camarillo,Central Coast Valleys,1/14/2018,1700,014,0.07, ,0.00, ,18, ,1.0, ,21.6, ,37, ,6.3, ,1.9, ,200, ,17.1, 
152,Camarillo,Central Coast Valleys,1/14/2018,1800,014,0.01, ,0.00, ,1, ,1.1, ,17.7, ,53, ,8.0, ,0.7, ,8, ,16.8, 
152,Camarillo,Central Coast Valleys,1/14/2018,1900,014,0.00, ,0.00, ,0, ,1.1, ,15.2, ,61, ,7.7, ,0.7, ,24, ,16.2, 
152,Camarillo,Central Coast Valleys,1/14/2018,2000,014,0.00, ,0.00, ,0, ,1.0, ,13.7, ,64, ,7.0, ,0.7, ,15, ,15.6, 
152,Camarillo,Central Coast Valleys,1/14/2018,2100,014,0.00, ,0.00, ,0, ,1.0, ,12.5, ,69, ,7.1, ,0.8, ,33, ,15.1, 
152,Camarillo,Central Coast Valleys,1/14/2018,2200,014,0.01, ,0.00, ,0, ,1.0, ,12.9, ,64, ,6.2, ,1.5, ,18, ,14.6, 
152,Camarillo,Central Coast Valleys,1/14/2018,2300,014,0.02, ,0.00, ,0, ,0.9, ,13.4, ,57, ,5.1, ,2.0, ,16, ,14.2, 
152,Camarillo,Central Coast Valleys,1/14/2018,2400,014,0.02, ,0.00, ,0, ,0.8, ,13.4, ,55, ,4.4, ,1.8, ,18, ,13.9, 
152,Camarillo,Central Coast Valleys,1/15/2018,0100,015,0.02, ,0.00, ,0, ,0.8, ,12.6, ,56, ,4.0, ,1.3, ,28, ,13.5, 
152,Camarillo,Central Coast Valleys,1/15/2018,0200,015,0.00, ,0.00, ,0, ,0.8, ,10.6, ,66, ,4.5, ,0.8, ,3, ,13.2, 
152,Camarillo,Central Coast Valleys,1/15/2018,0300,015,0.00, ,0.00, ,0, ,0.9, ,9.4, ,73, ,4.9, ,0.5, ,308, ,12.9, 
152,Camarillo,Central Coast Valleys,1/15/2018,0400,015,0.00, ,0.00, ,0, ,1.1, ,8.8, ,95, ,8.0, ,0.8, ,21, ,12.6, 
152,Camarillo,Central Coast Valleys,1/15/2018,0500,015,0.00, ,0.00, ,0, ,1.0, ,7.5, ,96, ,6.9, ,0.6, ,46, ,12.4, 
152,Camarillo,Central Coast Valleys,1/15/2018,0600,015,0.00, ,0.00, ,0, ,0.9, ,6.4, ,93, ,5.3, ,0.9, ,33, ,12.1, 
152,Camarillo,Central Coast Valleys,1/15/2018,0700,015,0.00, ,0.00, ,0, ,0.8, ,7.9, ,79, ,4.4, ,1.5, ,18, ,11.8, 
152,Camarillo,Central Coast Valleys,1/15/2018,0800,015,0.01, ,0.00, ,27, ,0.8, ,8.2, ,76, ,4.2, ,1.1, ,41, ,11.6, 
152,Camarillo,Central Coast Valleys,1/15/2018,0900,015,0.07, ,3.10, ,165, ,0.9, ,12.1, ,63, ,5.1, ,1.3, ,39, ,11.4, 
152,Camarillo,Central Coast Valleys,1/15/2018,1000,015,0.19, ,0.00, ,359, ,1.0, ,16.0, ,54, ,6.8, ,1.7, ,207, ,11.5, 
152,Camarillo,Central Coast Valleys,1/15/2018,1100,015,0.23, ,0.00, ,441, ,1.4, ,14.8, ,82, ,11.7, ,2.8, ,208, ,12.0, 
152,Camarillo,Central Coast Valleys,1/15/2018,1200,015,0.26, ,0.00, ,489, ,1.4, ,15.5, ,78, ,11.7, ,2.0, ,218, ,12.7, 
152,Camarillo,Central Coast Valleys,1/15/2018,1300,015,0.26, ,0.00, ,464, ,1.3, ,17.3, ,66, ,10.9, ,1.6, ,233, ,13.5, 
152,Camarillo,Central Coast Valleys,1/15/2018,1400,015,0.22, ,0.00, ,385, ,1.3, ,18.2, ,64, ,11.2, ,1.9, ,221, ,14.3, 
152,Camarillo,Central Coast Valleys,1/15/2018,1500,015,0.16, ,0.00, ,290, ,1.4, ,17.7, ,68, ,11.7, ,2.3, ,203, ,14.9, 
152,Camarillo,Central Coast Valleys,1/15/2018,1600,015,0.07, ,0.00, ,149, ,1.4, ,16.8, ,71, ,11.5, ,2.1, ,207, ,15.3, 
152,Camarillo,Central Coast Valleys,1/15/2018,1700,015,0.02, ,0.00, ,41, ,1.4, ,16.1, ,74, ,11.4, ,0.9, ,200, ,15.4, 
152,Camarillo,Central Coast Valleys,1/15/2018,1800,015,0.00, ,0.00, ,1, ,1.3, ,14.6, ,80, ,11.3, ,0.6, ,11, ,15.2, 
152,Camarillo,Central Coast Valleys,1/15/2018,1900,015,0.00, ,0.00, ,0, ,1.3, ,14.7, ,78, ,11.0, ,1.0, ,345, ,14.9, 
152,Camarillo,Central Coast Valleys,1/15/2018,2000,015,0.00, ,0.00, ,0, ,1.3, ,14.5, ,80, ,11.1, ,1.0, ,218, ,14.5, 
152,Camarillo,Central Coast Valleys,1/15/2018,2100,015,0.00, ,0.00, ,0, ,1.4, ,13.5, ,88, ,11.5, ,1.1, ,215, ,14.3, 
152,Camarillo,Central Coast Valleys,1/15/2018,2200,015,0.00, ,0.00, ,0, ,1.5, ,13.9, ,93, ,12.8, ,1.5, ,192, ,14.0, 
152,Camarillo,Central Coast Valleys,1/15/2018,2300,015,0.00, ,0.00, ,0, ,1.5, ,14.2, ,91, ,12.8, ,0.9, ,147, ,13.8, 
152,Camarillo,Central Coast Valleys,1/15/2018,2400,015,0.00, ,0.00, ,0, ,1.4, ,13.7, ,91, ,12.2, ,1.8, ,24, ,13.7, 
152,Camarillo,Central Coast Valleys,1/16/2018,0100,016,0.00, ,0.00, ,0, ,1.4, ,12.7, ,93, ,11.7, ,2.5, ,15, ,13.6, 
152,Camarillo,Central Coast Valleys,1/16/2018,0200,016,0.00, ,0.00, ,0, ,1.3, ,12.1, ,95, ,11.2, ,1.8, ,10, ,13.4, 
152,Camarillo,Central Coast Valleys,1/16/2018,0300,016,0.00, ,0.40, ,0, ,1.3, ,11.0, ,97, ,10.6, ,0.9, ,96, ,13.1, 
152,Camarillo,Central Coast Valleys,1/16/2018,0400,016,0.00, ,0.10, ,0, ,1.2, ,9.7, ,99, ,9.5, ,0.6, ,6, ,12.9, 
152,Camarillo,Central Coast Valleys,1/16/2018,0500,016,0.00, ,0.00, ,0, ,1.1, ,8.9, ,99, ,8.7, ,0.7, ,37, ,12.6, 
152,Camarillo,Central Coast Valleys,1/16/2018,0600,016,0.00, ,0.00, ,0, ,1.1, ,8.5, ,99, ,8.4, ,0.7, ,12, ,12.3, 
152,Camarillo,Central Coast Valleys,1/16/2018,0700,016,0.00, ,0.00, ,0, ,1.1, ,8.4, ,99, ,8.2, ,1.3, ,11, ,12.0, 
152,Camarillo,Central Coast Valleys,1/16/2018,0800,016,0.00, ,0.00, ,26, ,1.1, ,9.3, ,94, ,8.4, ,1.5, ,18, ,11.8, 
152,Camarillo,Central Coast Valleys,1/16/2018,0900,016,0.04, ,0.00, ,126, ,1.2, ,10.4, ,92, ,9.2, ,0.8, ,71, ,11.7, 
152,Camarillo,Central Coast Valleys,1/16/2018,1000,016,0.10, ,0.00, ,240, ,1.2, ,12.8, ,83, ,10.0, ,1.0, ,152, ,11.8, 
152,Camarillo,Central Coast Valleys,1/16/2018,1100,016,0.16, ,0.00, ,325, ,1.2, ,15.5, ,69, ,9.9, ,1.0, ,221, ,12.2, 
152,Camarillo,Central Coast Valleys,1/16/2018,1200,016,0.28, ,0.00, ,494, ,1.3, ,18.0, ,64, ,11.0, ,1.2, ,198, ,12.8, 
152,Camarillo,Central Coast Valleys,1/16/2018,1300,016,0.21, ,0.00, ,354, ,1.2, ,18.7, ,57, ,10.1, ,1.6, ,226, ,13.6, 
152,Camarillo,Central Coast Valleys,1/16/2018,1400,016,0.22, ,0.00, ,361, ,1.1, ,19.5, ,49, ,8.5, ,1.5, ,198, ,14.3, 
152,Camarillo,Central Coast Valleys,1/16/2018,1500,016,0.17, ,0.00, ,275, ,1.2, ,20.0, ,49, ,9.1, ,1.7, ,209, ,14.8, 
152,Camarillo,Central Coast Valleys,1/16/2018,1600,016,0.06, ,0.00, ,122, ,1.5, ,17.2, ,75, ,12.8, ,2.4, ,217, ,15.1, 
152,Camarillo,Central Coast Valleys,1/16/2018,1700,016,0.02, ,0.00, ,43, ,1.5, ,16.0, ,82, ,13.0, ,1.7, ,208, ,15.1, 
152,Camarillo,Central Coast Valleys,1/16/2018,1800,016,0.00, ,0.00, ,1, ,1.5, ,15.2, ,84, ,12.6, ,1.0, ,188, ,15.0, 
152,Camarillo,Central Coast Valleys,1/16/2018,1900,016,0.00, ,0.00, ,0, ,1.4, ,14.2, ,89, ,12.4, ,0.9, ,31, ,14.7, 
152,Camarillo,Central Coast Valleys,1/16/2018,2000,016,0.00, ,0.00, ,0, ,1.4, ,14.5, ,87, ,12.3, ,1.5, ,12, ,14.4, 
152,Camarillo,Central Coast Valleys,1/16/2018,2100,016,0.00, ,0.00, ,0, ,1.4, ,14.2, ,85, ,11.6, ,1.8, ,10, ,14.1, 
152,Camarillo,Central Coast Valleys,1/16/2018,2200,016,0.00, ,0.00, ,0, ,1.3, ,13.3, ,86, ,11.0, ,1.1, ,29, ,13.8, 
152,Camarillo,Central Coast Valleys,1/16/2018,2300,016,0.00, ,0.00, ,0, ,1.3, ,11.4, ,93, ,10.3, ,0.5, ,29, ,13.6, 
152,Camarillo,Central Coast Valleys,1/16/2018,2400,016,0.00, ,0.00, ,0, ,1.2, ,10.6, ,96, ,10.0, ,0.6, ,29, ,13.3, 
